"rental_id"|"rental_date"|"return_date"|"last_updated"|"bookworm_id"|"inventory_id"|"staff_id"
222|"2023-03-27 02:53:21.201751"|"2023-03-27 02:53:21.201752"|"2023-03-27 02:53:21.201752"|477|2560|1
223|"2023-03-27 02:53:21.201762"|"2023-03-27 02:53:21.201762"|"2023-03-27 02:53:21.201762"|335|877|2
224|"2023-03-27 02:53:21.201772"|"2023-03-27 02:53:21.201772"|"2023-03-27 02:53:21.201772"|247|78|2
225|"2023-03-27 02:53:21.201785"|"2023-03-27 02:53:21.201785"|"2023-03-27 02:53:21.201785"|24|127|1
226|"2023-03-27 02:53:21.201794"|"2023-03-27 02:53:21.201795"|"2023-03-27 02:53:21.201795"|344|710|1
227|"2023-03-27 02:53:21.201804"|"2023-03-27 02:53:21.201805"|"2023-03-27 02:53:21.201805"|391|2237|1
228|"2023-03-27 02:53:21.201815"|"2023-03-27 02:53:21.201815"|"2023-03-27 02:53:21.201816"|227|2826|2
229|"2023-03-27 02:53:21.201824"|"2023-03-27 02:53:21.201825"|"2023-03-27 02:53:21.201825"|366|2839|1
230|"2023-03-27 02:53:21.201835"|"2023-03-27 02:53:21.201835"|"2023-03-27 02:53:21.201836"|361|2201|2
231|"2023-03-27 02:53:21.201845"|"2023-03-27 02:53:21.201845"|"2023-03-27 02:53:21.201846"|75|817|1
232|"2023-03-27 02:53:21.201855"|"2023-03-27 02:53:21.201856"|"2023-03-27 02:53:21.201856"|591|204|2
233|"2023-03-27 02:53:21.201890"|"2023-03-27 02:53:21.201891"|"2023-03-27 02:53:21.201892"|453|1882|2
234|"2023-03-27 02:53:21.201909"|"2023-03-27 02:53:21.201910"|"2023-03-27 02:53:21.201910"|45|795|2
235|"2023-03-27 02:53:21.201924"|"2023-03-27 02:53:21.201925"|"2023-03-27 02:53:21.201925"|429|2901|1
236|"2023-03-27 02:53:21.201953"|"2023-03-27 02:53:21.201953"|"2023-03-27 02:53:21.201954"|144|2716|2
237|"2023-03-27 02:53:21.201978"|"2023-03-27 02:53:21.201979"|"2023-03-27 02:53:21.201979"|223|2756|2
238|"2023-03-27 02:53:21.201988"|"2023-03-27 02:53:21.201989"|"2023-03-27 02:53:21.201989"|410|1076|2
239|"2023-03-27 02:53:21.201999"|"2023-03-27 02:53:21.201999"|"2023-03-27 02:53:21.201999"|173|2654|2
240|"2023-03-27 02:53:21.202032"|"2023-03-27 02:53:21.202033"|"2023-03-27 02:53:21.202033"|508|1864|2
241|"2023-03-27 02:53:21.202044"|"2023-03-27 02:53:21.202045"|"2023-03-27 02:53:21.202045"|504|1941|2
242|"2023-03-27 02:53:21.202055"|"2023-03-27 02:53:21.202055"|"2023-03-27 02:53:21.202055"|69|323|2
243|"2023-03-27 02:53:21.202065"|"2023-03-27 02:53:21.202065"|"2023-03-27 02:53:21.202066"|369|102|2
244|"2023-03-27 02:53:21.202075"|"2023-03-27 02:53:21.202075"|"2023-03-27 02:53:21.202076"|49|1596|1
245|"2023-03-27 02:53:21.202086"|"2023-03-27 02:53:21.202086"|"2023-03-27 02:53:21.202087"|581|1735|1
246|"2023-03-27 02:53:21.202096"|"2023-03-27 02:53:21.202097"|"2023-03-27 02:53:21.202097"|125|2515|1
247|"2023-03-27 02:53:21.202108"|"2023-03-27 02:53:21.202109"|"2023-03-27 02:53:21.202109"|131|2808|2
248|"2023-03-27 02:53:21.202118"|"2023-03-27 02:53:21.202119"|"2023-03-27 02:53:21.202119"|193|1201|2
249|"2023-03-27 02:53:21.202128"|"2023-03-27 02:53:21.202128"|"2023-03-27 02:53:21.202129"|447|2524|2
250|"2023-03-27 02:53:21.202138"|"2023-03-27 02:53:21.202138"|"2023-03-27 02:53:21.202139"|22|443|1
251|"2023-03-27 02:53:21.202168"|"2023-03-27 02:53:21.202168"|"2023-03-27 02:53:21.202169"|526|1893|1
252|"2023-03-27 02:53:21.202181"|"2023-03-27 02:53:21.202181"|"2023-03-27 02:53:21.202182"|45|985|1
253|"2023-03-27 02:53:21.202193"|"2023-03-27 02:53:21.202194"|"2023-03-27 02:53:21.202194"|5|1378|2
254|"2023-03-27 02:53:21.202219"|"2023-03-27 02:53:21.202219"|"2023-03-27 02:53:21.202220"|262|819|2
255|"2023-03-27 02:53:21.202229"|"2023-03-27 02:53:21.202229"|"2023-03-27 02:53:21.202229"|439|120|2
256|"2023-03-27 02:53:21.202239"|"2023-03-27 02:53:21.202239"|"2023-03-27 02:53:21.202239"|267|2769|2
257|"2023-03-27 02:53:21.202249"|"2023-03-27 02:53:21.202249"|"2023-03-27 02:53:21.202250"|587|1281|1
258|"2023-03-27 02:53:21.202260"|"2023-03-27 02:53:21.202260"|"2023-03-27 02:53:21.202261"|579|22|1
259|"2023-03-27 02:53:21.202270"|"2023-03-27 02:53:21.202270"|"2023-03-27 02:53:21.202271"|448|2386|1
260|"2023-03-27 02:53:21.202280"|"2023-03-27 02:53:21.202280"|"2023-03-27 02:53:21.202281"|224|2223|2
261|"2023-03-27 02:53:21.202290"|"2023-03-27 02:53:21.202290"|"2023-03-27 02:53:21.202290"|482|851|2
262|"2023-03-27 02:53:21.202300"|"2023-03-27 02:53:21.202300"|"2023-03-27 02:53:21.202300"|340|1537|2
263|"2023-03-27 02:53:21.202309"|"2023-03-27 02:53:21.202310"|"2023-03-27 02:53:21.202310"|226|359|2
264|"2023-03-27 02:53:21.202319"|"2023-03-27 02:53:21.202320"|"2023-03-27 02:53:21.202320"|238|811|2
265|"2023-03-27 02:53:21.202329"|"2023-03-27 02:53:21.202330"|"2023-03-27 02:53:21.202330"|483|2030|1
266|"2023-03-27 02:53:21.202339"|"2023-03-27 02:53:21.202340"|"2023-03-27 02:53:21.202340"|532|1923|2
267|"2023-03-27 02:53:21.202349"|"2023-03-27 02:53:21.202349"|"2023-03-27 02:53:21.202350"|158|673|2
268|"2023-03-27 02:53:21.202359"|"2023-03-27 02:53:21.202359"|"2023-03-27 02:53:21.202359"|386|100|1
269|"2023-03-27 02:53:21.202369"|"2023-03-27 02:53:21.202369"|"2023-03-27 02:53:21.202369"|350|924|2
270|"2023-03-27 02:53:21.202379"|"2023-03-27 02:53:21.202379"|"2023-03-27 02:53:21.202380"|250|2820|2
271|"2023-03-27 02:53:21.202389"|"2023-03-27 02:53:21.202389"|"2023-03-27 02:53:21.202390"|307|1977|1
272|"2023-03-27 02:53:21.202399"|"2023-03-27 02:53:21.202400"|"2023-03-27 02:53:21.202400"|78|2711|1
273|"2023-03-27 02:53:21.202409"|"2023-03-27 02:53:21.202410"|"2023-03-27 02:53:21.202410"|27|2793|1
274|"2023-03-27 02:53:21.202420"|"2023-03-27 02:53:21.202420"|"2023-03-27 02:53:21.202421"|64|537|1
275|"2023-03-27 02:53:21.202430"|"2023-03-27 02:53:21.202430"|"2023-03-27 02:53:21.202431"|304|3033|2
276|"2023-03-27 02:53:21.202440"|"2023-03-27 02:53:21.202441"|"2023-03-27 02:53:21.202441"|588|598|1
277|"2023-03-27 02:53:21.202450"|"2023-03-27 02:53:21.202451"|"2023-03-27 02:53:21.202451"|515|1599|2
278|"2023-03-27 02:53:21.202460"|"2023-03-27 02:53:21.202461"|"2023-03-27 02:53:21.202461"|82|670|2
279|"2023-03-27 02:53:21.202470"|"2023-03-27 02:53:21.202471"|"2023-03-27 02:53:21.202471"|379|233|1
280|"2023-03-27 02:53:21.202480"|"2023-03-27 02:53:21.202481"|"2023-03-27 02:53:21.202481"|387|1908|2
281|"2023-03-27 02:53:21.202490"|"2023-03-27 02:53:21.202491"|"2023-03-27 02:53:21.202491"|429|3033|1
282|"2023-03-27 02:53:21.202501"|"2023-03-27 02:53:21.202501"|"2023-03-27 02:53:21.202502"|596|338|2
283|"2023-03-27 02:53:21.202511"|"2023-03-27 02:53:21.202511"|"2023-03-27 02:53:21.202511"|237|1663|2
284|"2023-03-27 02:53:21.202521"|"2023-03-27 02:53:21.202522"|"2023-03-27 02:53:21.202522"|329|1421|2
285|"2023-03-27 02:53:21.202531"|"2023-03-27 02:53:21.202532"|"2023-03-27 02:53:21.202532"|246|852|2
286|"2023-03-27 02:53:21.202541"|"2023-03-27 02:53:21.202542"|"2023-03-27 02:53:21.202542"|235|3047|2
287|"2023-03-27 02:53:21.202551"|"2023-03-27 02:53:21.202551"|"2023-03-27 02:53:21.202552"|123|2759|1
288|"2023-03-27 02:53:21.202561"|"2023-03-27 02:53:21.202561"|"2023-03-27 02:53:21.202562"|382|2096|1
289|"2023-03-27 02:53:21.202571"|"2023-03-27 02:53:21.202571"|"2023-03-27 02:53:21.202571"|87|1236|2
290|"2023-03-27 02:53:21.202581"|"2023-03-27 02:53:21.202581"|"2023-03-27 02:53:21.202581"|539|2288|1
291|"2023-03-27 02:53:21.202591"|"2023-03-27 02:53:21.202591"|"2023-03-27 02:53:21.202592"|404|1280|1
292|"2023-03-27 02:53:21.202601"|"2023-03-27 02:53:21.202601"|"2023-03-27 02:53:21.202602"|537|3077|1
293|"2023-03-27 02:53:21.202611"|"2023-03-27 02:53:21.202611"|"2023-03-27 02:53:21.202612"|124|2539|1
294|"2023-03-27 02:53:21.202620"|"2023-03-27 02:53:21.202621"|"2023-03-27 02:53:21.202621"|351|1457|2
295|"2023-03-27 02:53:21.202630"|"2023-03-27 02:53:21.202631"|"2023-03-27 02:53:21.202631"|85|2831|1
296|"2023-03-27 02:53:21.202641"|"2023-03-27 02:53:21.202642"|"2023-03-27 02:53:21.202642"|345|2280|2
297|"2023-03-27 02:53:21.202651"|"2023-03-27 02:53:21.202652"|"2023-03-27 02:53:21.202652"|288|2707|1
298|"2023-03-27 02:53:21.202661"|"2023-03-27 02:53:21.202662"|"2023-03-27 02:53:21.202662"|360|1871|2
299|"2023-03-27 02:53:21.202671"|"2023-03-27 02:53:21.202671"|"2023-03-27 02:53:21.202672"|363|1361|2
300|"2023-03-27 02:53:21.202681"|"2023-03-27 02:53:21.202682"|"2023-03-27 02:53:21.202682"|481|1563|1
301|"2023-03-27 02:53:21.202691"|"2023-03-27 02:53:21.202692"|"2023-03-27 02:53:21.202692"|354|2184|2
302|"2023-03-27 02:53:21.202701"|"2023-03-27 02:53:21.202702"|"2023-03-27 02:53:21.202702"|463|1701|1
303|"2023-03-27 02:53:21.202711"|"2023-03-27 02:53:21.202712"|"2023-03-27 02:53:21.202712"|277|757|2
304|"2023-03-27 02:53:21.202721"|"2023-03-27 02:53:21.202722"|"2023-03-27 02:53:21.202722"|556|1160|1
305|"2023-03-27 02:53:21.202731"|"2023-03-27 02:53:21.202731"|"2023-03-27 02:53:21.202732"|278|2371|2
306|"2023-03-27 02:53:21.202741"|"2023-03-27 02:53:21.202741"|"2023-03-27 02:53:21.202741"|538|1390|1
307|"2023-03-27 02:53:21.202751"|"2023-03-27 02:53:21.202751"|"2023-03-27 02:53:21.202752"|57|352|2
308|"2023-03-27 02:53:21.202761"|"2023-03-27 02:53:21.202761"|"2023-03-27 02:53:21.202762"|446|3005|2
309|"2023-03-27 02:53:21.202770"|"2023-03-27 02:53:21.202771"|"2023-03-27 02:53:21.202771"|408|716|1
310|"2023-03-27 02:53:21.202780"|"2023-03-27 02:53:21.202781"|"2023-03-27 02:53:21.202781"|365|2120|1
311|"2023-03-27 02:53:21.202790"|"2023-03-27 02:53:21.202790"|"2023-03-27 02:53:21.202791"|66|441|2
312|"2023-03-27 02:53:21.202800"|"2023-03-27 02:53:21.202800"|"2023-03-27 02:53:21.202800"|100|1174|2
313|"2023-03-27 02:53:21.202810"|"2023-03-27 02:53:21.202811"|"2023-03-27 02:53:21.202811"|597|674|2
314|"2023-03-27 02:53:21.202820"|"2023-03-27 02:53:21.202821"|"2023-03-27 02:53:21.202821"|222|1708|2
315|"2023-03-27 02:53:21.202850"|"2023-03-27 02:53:21.202851"|"2023-03-27 02:53:21.202851"|471|1824|1
316|"2023-03-27 02:53:21.202864"|"2023-03-27 02:53:21.202864"|"2023-03-27 02:53:21.202865"|449|396|1
317|"2023-03-27 02:53:21.202877"|"2023-03-27 02:53:21.202877"|"2023-03-27 02:53:21.202878"|471|2781|1
318|"2023-03-27 02:53:21.202889"|"2023-03-27 02:53:21.202890"|"2023-03-27 02:53:21.202890"|298|2195|1
319|"2023-03-27 02:53:21.202931"|"2023-03-27 02:53:21.202931"|"2023-03-27 02:53:21.202931"|475|1510|1
320|"2023-03-27 02:53:21.202965"|"2023-03-27 02:53:21.202965"|"2023-03-27 02:53:21.202966"|19|2992|1
321|"2023-03-27 02:53:21.202978"|"2023-03-27 02:53:21.202978"|"2023-03-27 02:53:21.202978"|456|1425|2
322|"2023-03-27 02:53:21.202990"|"2023-03-27 02:53:21.202991"|"2023-03-27 02:53:21.202991"|574|2297|2
323|"2023-03-27 02:53:21.203002"|"2023-03-27 02:53:21.203003"|"2023-03-27 02:53:21.203003"|220|3058|2
324|"2023-03-27 02:53:21.203015"|"2023-03-27 02:53:21.203016"|"2023-03-27 02:53:21.203016"|573|841|1
325|"2023-03-27 02:53:21.203028"|"2023-03-27 02:53:21.203029"|"2023-03-27 02:53:21.203029"|429|2603|1
326|"2023-03-27 02:53:21.203040"|"2023-03-27 02:53:21.203041"|"2023-03-27 02:53:21.203041"|77|2174|1
327|"2023-03-27 02:53:21.203067"|"2023-03-27 02:53:21.203067"|"2023-03-27 02:53:21.203068"|533|1880|2
328|"2023-03-27 02:53:21.203079"|"2023-03-27 02:53:21.203079"|"2023-03-27 02:53:21.203080"|354|225|2
329|"2023-03-27 02:53:21.203091"|"2023-03-27 02:53:21.203092"|"2023-03-27 02:53:21.203092"|394|1357|2
330|"2023-03-27 02:53:21.203103"|"2023-03-27 02:53:21.203104"|"2023-03-27 02:53:21.203104"|98|239|2
331|"2023-03-27 02:53:21.203116"|"2023-03-27 02:53:21.203116"|"2023-03-27 02:53:21.203116"|12|364|2
332|"2023-03-27 02:53:21.203140"|"2023-03-27 02:53:21.203141"|"2023-03-27 02:53:21.203142"|349|376|2
333|"2023-03-27 02:53:21.203152"|"2023-03-27 02:53:21.203153"|"2023-03-27 02:53:21.203153"|248|2447|1
334|"2023-03-27 02:53:21.203163"|"2023-03-27 02:53:21.203164"|"2023-03-27 02:53:21.203164"|295|1668|1
335|"2023-03-27 02:53:21.203174"|"2023-03-27 02:53:21.203174"|"2023-03-27 02:53:21.203175"|181|2416|2
336|"2023-03-27 02:53:21.203185"|"2023-03-27 02:53:21.203186"|"2023-03-27 02:53:21.203204"|110|414|2
337|"2023-03-27 02:53:21.203215"|"2023-03-27 02:53:21.203215"|"2023-03-27 02:53:21.203216"|315|415|1
338|"2023-03-27 02:53:21.203240"|"2023-03-27 02:53:21.203241"|"2023-03-27 02:53:21.203241"|275|2446|2
339|"2023-03-27 02:53:21.203274"|"2023-03-27 02:53:21.203274"|"2023-03-27 02:53:21.203275"|319|320|1
340|"2023-03-27 02:53:21.203288"|"2023-03-27 02:53:21.203289"|"2023-03-27 02:53:21.203289"|461|482|1
341|"2023-03-27 02:53:21.203303"|"2023-03-27 02:53:21.203304"|"2023-03-27 02:53:21.203304"|443|877|1
342|"2023-03-27 02:53:21.203318"|"2023-03-27 02:53:21.203319"|"2023-03-27 02:53:21.203319"|74|2980|2
343|"2023-03-27 02:53:21.203347"|"2023-03-27 02:53:21.203347"|"2023-03-27 02:53:21.203348"|84|1457|1
344|"2023-03-27 02:53:21.203359"|"2023-03-27 02:53:21.203359"|"2023-03-27 02:53:21.203360"|569|336|2
345|"2023-03-27 02:53:21.203371"|"2023-03-27 02:53:21.203371"|"2023-03-27 02:53:21.203372"|336|2332|1
346|"2023-03-27 02:53:21.203395"|"2023-03-27 02:53:21.203396"|"2023-03-27 02:53:21.203396"|36|1396|1
347|"2023-03-27 02:53:21.203406"|"2023-03-27 02:53:21.203407"|"2023-03-27 02:53:21.203407"|311|2474|2
348|"2023-03-27 02:53:21.203417"|"2023-03-27 02:53:21.203418"|"2023-03-27 02:53:21.203418"|201|2627|2
349|"2023-03-27 02:53:21.203428"|"2023-03-27 02:53:21.203429"|"2023-03-27 02:53:21.203429"|135|1142|1
350|"2023-03-27 02:53:21.203440"|"2023-03-27 02:53:21.203440"|"2023-03-27 02:53:21.203441"|566|687|1
351|"2023-03-27 02:53:21.203451"|"2023-03-27 02:53:21.203451"|"2023-03-27 02:53:21.203452"|85|231|1
352|"2023-03-27 02:53:21.203463"|"2023-03-27 02:53:21.203464"|"2023-03-27 02:53:21.203464"|462|2521|2
353|"2023-03-27 02:53:21.203475"|"2023-03-27 02:53:21.203475"|"2023-03-27 02:53:21.203475"|142|1501|1
354|"2023-03-27 02:53:21.203486"|"2023-03-27 02:53:21.203486"|"2023-03-27 02:53:21.203486"|121|681|2
355|"2023-03-27 02:53:21.203496"|"2023-03-27 02:53:21.203497"|"2023-03-27 02:53:21.203497"|52|1783|1
356|"2023-03-27 02:53:21.203507"|"2023-03-27 02:53:21.203508"|"2023-03-27 02:53:21.203508"|103|3065|1
357|"2023-03-27 02:53:21.203518"|"2023-03-27 02:53:21.203518"|"2023-03-27 02:53:21.203518"|231|1732|1
358|"2023-03-27 02:53:21.203528"|"2023-03-27 02:53:21.203529"|"2023-03-27 02:53:21.203529"|547|2133|1
359|"2023-03-27 02:53:21.203539"|"2023-03-27 02:53:21.203539"|"2023-03-27 02:53:21.203540"|322|2234|1
360|"2023-03-27 02:53:21.203549"|"2023-03-27 02:53:21.203550"|"2023-03-27 02:53:21.203550"|87|560|2
361|"2023-03-27 02:53:21.203560"|"2023-03-27 02:53:21.203561"|"2023-03-27 02:53:21.203561"|288|1721|2
362|"2023-03-27 02:53:21.203571"|"2023-03-27 02:53:21.203571"|"2023-03-27 02:53:21.203571"|349|1785|2
363|"2023-03-27 02:53:21.203581"|"2023-03-27 02:53:21.203582"|"2023-03-27 02:53:21.203582"|251|2360|2
364|"2023-03-27 02:53:21.203592"|"2023-03-27 02:53:21.203592"|"2023-03-27 02:53:21.203593"|60|2853|2
365|"2023-03-27 02:53:21.203603"|"2023-03-27 02:53:21.203603"|"2023-03-27 02:53:21.203603"|596|2649|1
366|"2023-03-27 02:53:21.203613"|"2023-03-27 02:53:21.203614"|"2023-03-27 02:53:21.203614"|82|2788|1
367|"2023-03-27 02:53:21.203624"|"2023-03-27 02:53:21.203625"|"2023-03-27 02:53:21.203625"|383|2861|1
368|"2023-03-27 02:53:21.203635"|"2023-03-27 02:53:21.203635"|"2023-03-27 02:53:21.203636"|498|2538|2
369|"2023-03-27 02:53:21.203646"|"2023-03-27 02:53:21.203647"|"2023-03-27 02:53:21.203647"|575|348|2
370|"2023-03-27 02:53:21.203657"|"2023-03-27 02:53:21.203657"|"2023-03-27 02:53:21.203658"|355|512|2
371|"2023-03-27 02:53:21.203667"|"2023-03-27 02:53:21.203668"|"2023-03-27 02:53:21.203668"|313|1129|1
372|"2023-03-27 02:53:21.203678"|"2023-03-27 02:53:21.203678"|"2023-03-27 02:53:21.203679"|264|3090|1
373|"2023-03-27 02:53:21.203689"|"2023-03-27 02:53:21.203689"|"2023-03-27 02:53:21.203689"|567|2927|1
374|"2023-03-27 02:53:21.203699"|"2023-03-27 02:53:21.203700"|"2023-03-27 02:53:21.203700"|16|978|2
375|"2023-03-27 02:53:21.203710"|"2023-03-27 02:53:21.203711"|"2023-03-27 02:53:21.203711"|43|473|1
376|"2023-03-27 02:53:21.203721"|"2023-03-27 02:53:21.203722"|"2023-03-27 02:53:21.203722"|262|2806|2
377|"2023-03-27 02:53:21.203733"|"2023-03-27 02:53:21.203734"|"2023-03-27 02:53:21.203735"|266|1922|1
378|"2023-03-27 02:53:21.203745"|"2023-03-27 02:53:21.203745"|"2023-03-27 02:53:21.203746"|374|786|2
379|"2023-03-27 02:53:21.203756"|"2023-03-27 02:53:21.203756"|"2023-03-27 02:53:21.203756"|151|1060|1
380|"2023-03-27 02:53:21.203766"|"2023-03-27 02:53:21.203767"|"2023-03-27 02:53:21.203767"|200|1966|1
381|"2023-03-27 02:53:21.203777"|"2023-03-27 02:53:21.203778"|"2023-03-27 02:53:21.203778"|301|1639|2
382|"2023-03-27 02:53:21.203789"|"2023-03-27 02:53:21.203789"|"2023-03-27 02:53:21.203790"|153|2856|2
383|"2023-03-27 02:53:21.203800"|"2023-03-27 02:53:21.203800"|"2023-03-27 02:53:21.203801"|526|2544|2
384|"2023-03-27 02:53:21.203829"|"2023-03-27 02:53:21.203830"|"2023-03-27 02:53:21.203830"|43|2934|1
385|"2023-03-27 02:53:21.203854"|"2023-03-27 02:53:21.203855"|"2023-03-27 02:53:21.203855"|423|147|2
386|"2023-03-27 02:53:21.203865"|"2023-03-27 02:53:21.203866"|"2023-03-27 02:53:21.203866"|564|1015|1
387|"2023-03-27 02:53:21.203876"|"2023-03-27 02:53:21.203877"|"2023-03-27 02:53:21.203877"|496|2671|1
388|"2023-03-27 02:53:21.203905"|"2023-03-27 02:53:21.203906"|"2023-03-27 02:53:21.203906"|445|877|2
389|"2023-03-27 02:53:21.203918"|"2023-03-27 02:53:21.203918"|"2023-03-27 02:53:21.203918"|181|2776|2
390|"2023-03-27 02:53:21.203930"|"2023-03-27 02:53:21.203930"|"2023-03-27 02:53:21.203931"|241|2677|1
391|"2023-03-27 02:53:21.203942"|"2023-03-27 02:53:21.203943"|"2023-03-27 02:53:21.203943"|450|1908|2
392|"2023-03-27 02:53:21.203954"|"2023-03-27 02:53:21.203955"|"2023-03-27 02:53:21.203955"|34|2777|1
393|"2023-03-27 02:53:21.203967"|"2023-03-27 02:53:21.203967"|"2023-03-27 02:53:21.203968"|213|2837|2
394|"2023-03-27 02:53:21.203980"|"2023-03-27 02:53:21.203980"|"2023-03-27 02:53:21.203981"|550|331|2
395|"2023-03-27 02:53:21.203993"|"2023-03-27 02:53:21.203994"|"2023-03-27 02:53:21.203994"|30|207|2
396|"2023-03-27 02:53:21.204005"|"2023-03-27 02:53:21.204006"|"2023-03-27 02:53:21.204006"|299|635|1
397|"2023-03-27 02:53:21.204030"|"2023-03-27 02:53:21.204030"|"2023-03-27 02:53:21.204031"|549|884|2
398|"2023-03-27 02:53:21.204056"|"2023-03-27 02:53:21.204057"|"2023-03-27 02:53:21.204058"|82|2170|2
399|"2023-03-27 02:53:21.204087"|"2023-03-27 02:53:21.204088"|"2023-03-27 02:53:21.204088"|384|308|2
400|"2023-03-27 02:53:21.204100"|"2023-03-27 02:53:21.204101"|"2023-03-27 02:53:21.204101"|302|2028|2
401|"2023-03-27 02:53:21.204112"|"2023-03-27 02:53:21.204113"|"2023-03-27 02:53:21.204113"|312|1137|1
402|"2023-03-27 02:53:21.204124"|"2023-03-27 02:53:21.204124"|"2023-03-27 02:53:21.204125"|467|21|2
403|"2023-03-27 02:53:21.204136"|"2023-03-27 02:53:21.204136"|"2023-03-27 02:53:21.204136"|543|990|2
404|"2023-03-27 02:53:21.204147"|"2023-03-27 02:53:21.204148"|"2023-03-27 02:53:21.204148"|323|364|1
405|"2023-03-27 02:53:21.204159"|"2023-03-27 02:53:21.204160"|"2023-03-27 02:53:21.204160"|92|503|1
406|"2023-03-27 02:53:21.204172"|"2023-03-27 02:53:21.204172"|"2023-03-27 02:53:21.204173"|330|659|1
407|"2023-03-27 02:53:21.204183"|"2023-03-27 02:53:21.204184"|"2023-03-27 02:53:21.204184"|243|633|2
408|"2023-03-27 02:53:21.204196"|"2023-03-27 02:53:21.204196"|"2023-03-27 02:53:21.204197"|76|1329|1
409|"2023-03-27 02:53:21.204208"|"2023-03-27 02:53:21.204209"|"2023-03-27 02:53:21.204209"|252|253|2
410|"2023-03-27 02:53:21.204234"|"2023-03-27 02:53:21.204234"|"2023-03-27 02:53:21.204234"|566|3042|1
411|"2023-03-27 02:53:21.204244"|"2023-03-27 02:53:21.204245"|"2023-03-27 02:53:21.204245"|109|2576|2
412|"2023-03-27 02:53:21.204255"|"2023-03-27 02:53:21.204255"|"2023-03-27 02:53:21.204256"|159|1053|2
413|"2023-03-27 02:53:21.204265"|"2023-03-27 02:53:21.204266"|"2023-03-27 02:53:21.204266"|296|351|1
414|"2023-03-27 02:53:21.204276"|"2023-03-27 02:53:21.204276"|"2023-03-27 02:53:21.204277"|251|19|2
415|"2023-03-27 02:53:21.204286"|"2023-03-27 02:53:21.204287"|"2023-03-27 02:53:21.204287"|320|1248|1
416|"2023-03-27 02:53:21.204297"|"2023-03-27 02:53:21.204297"|"2023-03-27 02:53:21.204298"|132|965|2
417|"2023-03-27 02:53:21.204307"|"2023-03-27 02:53:21.204308"|"2023-03-27 02:53:21.204308"|110|479|1
418|"2023-03-27 02:53:21.204318"|"2023-03-27 02:53:21.204318"|"2023-03-27 02:53:21.204319"|63|3026|2
419|"2023-03-27 02:53:21.204329"|"2023-03-27 02:53:21.204329"|"2023-03-27 02:53:21.204330"|260|20|2
420|"2023-03-27 02:53:21.204340"|"2023-03-27 02:53:21.204341"|"2023-03-27 02:53:21.204341"|55|895|1
421|"2023-03-27 02:53:21.204351"|"2023-03-27 02:53:21.204351"|"2023-03-27 02:53:21.204352"|302|2424|1
422|"2023-03-27 02:53:21.204361"|"2023-03-27 02:53:21.204362"|"2023-03-27 02:53:21.204362"|185|1093|1
423|"2023-03-27 02:53:21.204373"|"2023-03-27 02:53:21.204373"|"2023-03-27 02:53:21.204373"|458|1715|2
424|"2023-03-27 02:53:21.204383"|"2023-03-27 02:53:21.204384"|"2023-03-27 02:53:21.204384"|551|2681|1
425|"2023-03-27 02:53:21.204394"|"2023-03-27 02:53:21.204394"|"2023-03-27 02:53:21.204394"|169|1732|1
426|"2023-03-27 02:53:21.204405"|"2023-03-27 02:53:21.204405"|"2023-03-27 02:53:21.204405"|15|1727|2
427|"2023-03-27 02:53:21.204415"|"2023-03-27 02:53:21.204415"|"2023-03-27 02:53:21.204416"|552|1041|1
428|"2023-03-27 02:53:21.204426"|"2023-03-27 02:53:21.204426"|"2023-03-27 02:53:21.204426"|181|1353|1
429|"2023-03-27 02:53:21.204436"|"2023-03-27 02:53:21.204437"|"2023-03-27 02:53:21.204437"|83|1421|1
430|"2023-03-27 02:53:21.204447"|"2023-03-27 02:53:21.204448"|"2023-03-27 02:53:21.204448"|592|1529|2
431|"2023-03-27 02:53:21.204458"|"2023-03-27 02:53:21.204459"|"2023-03-27 02:53:21.204459"|127|618|1
432|"2023-03-27 02:53:21.204469"|"2023-03-27 02:53:21.204469"|"2023-03-27 02:53:21.204470"|319|33|2
433|"2023-03-27 02:53:21.204479"|"2023-03-27 02:53:21.204480"|"2023-03-27 02:53:21.204480"|154|1311|2
434|"2023-03-27 02:53:21.204490"|"2023-03-27 02:53:21.204490"|"2023-03-27 02:53:21.204491"|422|944|1
435|"2023-03-27 02:53:21.204500"|"2023-03-27 02:53:21.204501"|"2023-03-27 02:53:21.204501"|74|802|2
436|"2023-03-27 02:53:21.204511"|"2023-03-27 02:53:21.204512"|"2023-03-27 02:53:21.204512"|125|187|2
437|"2023-03-27 02:53:21.204522"|"2023-03-27 02:53:21.204523"|"2023-03-27 02:53:21.204523"|67|1169|1
438|"2023-03-27 02:53:21.204533"|"2023-03-27 02:53:21.204533"|"2023-03-27 02:53:21.204534"|99|547|1
439|"2023-03-27 02:53:21.204544"|"2023-03-27 02:53:21.204544"|"2023-03-27 02:53:21.204544"|498|2677|2
440|"2023-03-27 02:53:21.204554"|"2023-03-27 02:53:21.204555"|"2023-03-27 02:53:21.204555"|585|1738|2
441|"2023-03-27 02:53:21.204565"|"2023-03-27 02:53:21.204565"|"2023-03-27 02:53:21.204566"|109|631|1
442|"2023-03-27 02:53:21.204576"|"2023-03-27 02:53:21.204576"|"2023-03-27 02:53:21.204577"|507|704|2
443|"2023-03-27 02:53:21.204586"|"2023-03-27 02:53:21.204587"|"2023-03-27 02:53:21.204587"|56|26|1
